day,setup_id,direction,range_high,range_low,range_points,bias_price,entry_time,entry,stop,target,exit_time,exit_price,reason,bars_held,r_gross,r_net
2024-11-22,setup_ny_fib_NDX100_20241122_BUY,LONG,20793.1,20696.1,97.0,20748.22,2024-11-22 15:03:00+00:00,20744.6,20718.992,20853.046,2024-11-22 15:05:00+00:00,20718.992,SL,2,-1.0,-1.0692361761949387
2024-11-26,setup_ny_fib_NDX100_20241126_SELL,SHORT,20947.83,20866.15,81.68000000000029,20878.63,2024-11-26 15:03:00+00:00,20906.99,20928.55352,20815.67176,2024-11-26 20:56:00+00:00,20928.55352,SL,353,-1.0,-1.0822221974890938
2024-11-28,setup_ny_fib_NDX100_20241128_BUY,LONG,20830.88,20808.95,21.93000000000029,20825.88,2024-11-28 15:12:00+00:00,20819.915,20814.125480000002,20844.43274,2024-11-28 16:49:00+00:00,20814.125480000002,SL,97,-1.0,-1.3062430046015
2024-12-03,setup_ny_fib_NDX100_20241203_BUY,LONG,21155.6,21080.14,75.45999999999913,21156.84,2024-12-03 15:27:00+00:00,21117.87,21097.94856,21202.234279999997,2024-12-03 16:30:00+00:00,21202.234279999997,TP,63,4.2348484848487535,4.14584889445769
2024-12-04,setup_ny_fib_NDX100_20241204_SELL,SHORT,21389.08,21336.94,52.140000000003056,21345.63,2024-12-04 15:03:00+00:00,21363.010000000002,21376.774960000002,21304.717479999996,2024-12-04 15:05:00+00:00,21376.774960000002,SL,2,-1.0,-1.1288053143634231
2024-12-05,setup_ny_fib_NDX100_20241205_SELL,SHORT,21500.65,21447.44,53.210000000002765,21461.85,2024-12-05 15:02:00+00:00,21474.045,21488.09244,21414.55622,2024-12-05 16:23:00+00:00,21488.09244,SL,81,-1.0,-1.1262151680305974
2024-12-09,setup_ny_fib_NDX100_20241209_BUY,LONG,21607.88,21540.0,67.88000000000102,21588.0,2024-12-09 15:06:00+00:00,21573.940000000002,21556.01968,21649.829840000002,2024-12-09 15:25:00+00:00,21556.01968,SL,19,-1.0,-1.0989379653934692
2024-12-10,setup_ny_fib_NDX100_20241210_BUY,LONG,21552.28,21467.47,84.80999999999767,21511.98,2024-12-10 15:01:00+00:00,21509.875,21487.48516,21604.69258,2024-12-10 15:52:00+00:00,21487.48516,SL,51,-1.0,-1.0791877029938586
2024-12-12,setup_ny_fib_NDX100_20241212_BUY,LONG,21666.61,21624.64,41.970000000001164,21645.84,2024-12-12 15:01:00+00:00,21645.34,21634.54492,21692.54746,2024-12-12 15:02:00+00:00,21634.54492,SL,1,-0.9742781640565897,-1.134295059241466
2024-12-13,setup_ny_fib_NDX100_20241213_BUY,LONG,21885.03,21768.65,116.37999999999738,21855.31,2024-12-13 15:06:00+00:00,21826.84,21796.115680000003,21956.952839999998,2024-12-13 15:26:00+00:00,21796.115680000003,SL,20,-1.0,-1.0577067287412754
2024-12-16,setup_ny_fib_NDX100_20241216_BUY,LONG,21953.75,21878.63,75.11999999999898,21964.88,2024-12-16 15:21:00+00:00,21916.190000000002,21896.35832,22000.17416,2024-12-16 15:35:00+00:00,22000.17416,TP,14,4.234848484847667,4.145446074159327
2024-12-17,setup_ny_fib_NDX100_20241217_SELL,SHORT,22046.45,21963.08,83.36999999999898,21970.96,2024-12-17 16:07:00+00:00,22004.765,22026.774680000002,21911.557340000003,2024-12-17 16:10:00+00:00,22026.774680000002,SL,3,-1.0,-1.0805554646864366
2024-12-18,setup_ny_fib_NDX100_20241218_BUY,LONG,21984.62,21895.92,88.70000000000073,21973.54,2024-12-18 16:22:00+00:00,21940.269999999997,21916.853199999998,22039.4366,2024-12-18 19:01:00+00:00,21916.853199999998,SL,159,-1.0,-1.075714871374401
2024-12-19,setup_ny_fib_NDX100_20241219_SELL,SHORT,21402.65,21272.32,130.33000000000175,21316.07,2024-12-19 15:13:00+00:00,21337.485,21371.89212,21191.77606,2024-12-19 15:36:00+00:00,21191.77606,TP,23,4.234848484848516,4.183318452692381
2024-12-23,setup_ny_fib_NDX100_20241223_BUY,LONG,21409.25,21292.88,116.36999999999898,21351.63,2024-12-23 15:01:00+00:00,21349.0,21320.34332,21481.16666,2024-12-23 15:02:00+00:00,21320.34332,SL,1,-0.9327836238121688,-0.9904953114542464
2024-12-26,setup_ny_fib_NDX100_20241226_BUY,LONG,21759.5,21629.13,130.36999999999898,21728.25,2024-12-26 15:09:00+00:00,21694.315000000002,21659.89732,21840.06866,2024-12-27 13:35:00+00:00,21659.89732,SL,1285,-1.0,-1.0515142217604405
2024-12-30,setup_ny_fib_NDX100_20241230_SELL,SHORT,21193.0,21066.13,126.86999999999898,21046.88,2024-12-30 15:14:00+00:00,21129.565000000002,21163.058680000002,20987.72434,2024-12-30 15:40:00+00:00,21163.058680000002,SL,26,-1.0,-1.052935359745481
2024-12-31,setup_ny_fib_NDX100_20241231_BUY,LONG,21271.54,21157.44,114.10000000000218,21224.01,2024-12-31 15:01:00+00:00,21214.489999999998,21184.367599999998,21342.0538,2024-12-31 15:07:00+00:00,21184.367599999998,SL,6,-1.0,-1.0588598518046366
2025-01-02,setup_ny_fib_NDX100_20250102_BUY,LONG,21206.54,20963.75,242.79000000000087,21193.24,2025-01-02 15:22:00+00:00,21085.145,21021.04844,21356.58422,2025-01-02 15:42:00+00:00,21021.04844,SL,20,-1.0,-1.0276613908765142
2025-01-03,setup_ny_fib_NDX100_20250103_BUY,LONG,21237.63,21088.38,149.25,21169.98,2025-01-03 15:01:00+00:00,21163.005,21123.603000000003,21329.8665,2025-01-03 15:17:00+00:00,21123.603000000003,SL,16,-1.0,-1.0449977158519892
2025-01-06,setup_ny_fib_NDX100_20250106_BUY,LONG,21654.25,21533.0,121.25,21623.13,2025-01-06 15:11:00+00:00,21593.625,21561.615,21729.1825,2025-01-06 18:02:00+00:00,21561.615,SL,171,-1.0,-1.055388940955954
2025-01-08,setup_ny_fib_NDX100_20250108_BUY,LONG,21200.86,21103.63,97.22999999999956,21183.3,2025-01-08 15:10:00+00:00,21152.245000000003,21126.57628,21260.94814,2025-01-08 15:10:00+00:00,21126.57628,SL,0,-1.0,-1.0690723962862152
2025-01-10,setup_ny_fib_NDX100_20250110_SELL,SHORT,21026.25,20841.5,184.75,20811.39,2025-01-10 15:47:00+00:00,20933.875,20982.649,20727.3245,2025-01-10 16:38:00+00:00,20727.3245,TP,51,4.234848484848401,4.198497150120883
2025-01-13,setup_ny_fib_NDX100_20250113_BUY,LONG,20676.75,20538.38,138.36999999999898,20626.88,2025-01-13 15:15:00+00:00,20607.565000000002,20571.03532,20762.26266,2025-01-13 15:25:00+00:00,20571.03532,SL,10,-1.0,-1.0485358754853544
2025-01-14,setup_ny_fib_NDX100_20250114_SELL,SHORT,20964.56,20807.64,156.9200000000019,20821.88,2025-01-14 15:07:00+00:00,20886.1,20927.52688,20710.663439999997,2025-01-14 15:11:00+00:00,20927.52688,SL,4,-1.0,-1.0427982990753801
2025-01-15,setup_ny_fib_NDX100_20250115_BUY,LONG,21177.21,21024.6,152.61000000000058,21187.19,2025-01-15 16:51:00+00:00,21100.905,21060.61596,21271.522979999998,2025-01-15 20:18:00+00:00,21271.522979999998,TP,207,4.234848484848498,4.190841479469367
2025-01-16,setup_ny_fib_NDX100_20250116_SELL,SHORT,21332.81,21208.81,124.0,21187.62,2025-01-16 16:00:00+00:00,21270.81,21303.546000000002,21132.178,2025-01-16 16:08:00+00:00,21303.546000000002,SL,8,-1.0,-1.0541605571847494
2025-01-17,setup_ny_fib_NDX100_20250117_SELL,SHORT,21502.75,21336.38,166.36999999999898,21381.0,2025-01-17 15:06:00+00:00,21419.565000000002,21463.48668,21233.56334,2025-01-17 16:24:00+00:00,21463.48668,SL,78,-1.0,-1.0403673083543257
2025-01-21,setup_ny_fib_NDX100_20250121_SELL,SHORT,21566.25,21421.88,144.36999999999898,21465.13,2025-01-21 15:43:00+00:00,21494.065000000002,21532.17868,21332.659340000002,2025-01-21 17:27:00+00:00,21532.17868,SL,104,-1.0,-1.046518730282672
2025-01-23,setup_ny_fib_NDX100_20250123_BUY,LONG,21772.76,21719.58,53.17999999999665,21751.98,2025-01-23 15:01:00+00:00,21746.17,21732.13048,21805.625239999998,2025-01-23 15:02:00+00:00,21732.13048,SL,1,-1.0,-1.126286368764758
2025-01-24,setup_ny_fib_NDX100_20250124_BUY,LONG,21943.88,21866.25,77.63000000000102,21925.88,2025-01-24 15:02:00+00:00,21905.065000000002,21884.57068,21991.855340000002,2025-01-24 15:04:00+00:00,21884.57068,SL,2,-1.0,-1.0865117749698385
2025-01-27,setup_ny_fib_NDX100_20250127_BUY,LONG,21207.88,20974.88,233.0,21188.13,2025-01-27 16:25:00+00:00,21091.38,21029.868000000002,21351.874,2025-01-27 17:52:00+00:00,21029.868000000002,SL,87,-1.0,-1.0288236441669925
2025-01-29,setup_ny_fib_NDX100_20250129_SELL,SHORT,21479.86,21374.3,105.56000000000131,21409.73,2025-01-29 15:02:00+00:00,21427.08,21454.94784,21309.063919999997,2025-01-29 18:01:00+00:00,21309.063919999997,TP,179,4.234848484848815,4.171226761744331
2025-01-30,setup_ny_fib_NDX100_20250130_SELL,SHORT,21625.88,21477.81,148.0699999999997,21524.05,2025-01-30 20:02:00+00:00,21551.845,21590.93548,21386.302740000003,2025-01-30 23:03:00+00:00,21590.93548,SL,120,-1.0,-1.0453563118181217
2025-01-31,setup_ny_fib_NDX100_20250131_BUY,LONG,21756.0,21650.5,105.5,21766.0,2025-01-31 18:26:00+00:00,21703.25,21675.398,21821.199,2025-01-31 18:33:00+00:00,21675.398,SL,7,-1.0,-1.06365790607497
2025-02-03,setup_ny_fib_NDX100_20250203_SELL,SHORT,21200.38,21060.0,140.38000000000102,21087.75,2025-02-03 15:23:00+00:00,21130.190000000002,21167.25032,20973.24516,2025-02-03 15:24:00+00:00,21167.25032,SL,1,-1.0,-1.0478409252807355
2025-02-05,setup_ny_fib_NDX100_20250205_BUY,LONG,21486.48,21416.24,70.23999999999796,21488.17,2025-02-05 15:03:00+00:00,21451.36,21432.81664,21529.88832,2025-02-05 15:03:00+00:00,21432.81664,SL,0,-1.0,-1.0956137399047439
2025-02-06,setup_ny_fib_NDX100_20250206_BUY,LONG,21720.5,21634.37,86.13000000000102,21691.82,2025-02-06 15:01:00+00:00,21677.434999999998,21654.69668,21773.72834,2025-02-06 15:47:00+00:00,21654.69668,SL,46,-1.0,-1.077974098350285
2025-02-11,setup_ny_fib_NDX100_20250211_BUY,LONG,21714.38,21609.49,104.88999999999942,21703.92,2025-02-11 17:03:00+00:00,21661.935,21634.24404,21779.20202,2025-02-11 17:08:00+00:00,21634.24404,SL,5,-1.0,-1.0640281160349805
2025-02-12,setup_ny_fib_NDX100_20250212_BUY,LONG,21611.06,21445.68,165.38000000000102,21563.34,2025-02-12 15:03:00+00:00,21528.370000000003,21484.70968,21713.264840000003,2025-02-12 17:17:00+00:00,21713.264840000003,TP,134,4.234848484848244,4.194239529164916
2025-02-13,setup_ny_fib_NDX100_20250213_BUY,LONG,21863.25,21748.38,114.86999999999898,21833.82,2025-02-13 15:07:00+00:00,21805.815000000002,21775.48932,21934.23966,2025-02-13 15:39:00+00:00,21934.23966,TP,32,4.234848484848142,4.176383184152497
2025-02-14,setup_ny_fib_NDX100_20250214_BUY,LONG,22061.38,22012.25,49.13000000000102,22046.38,2025-02-14 15:01:00+00:00,22036.815000000002,22023.844680000002,22091.74234,2025-02-14 15:02:00+00:00,22023.844680000002,SL,1,-1.0,-1.1366967044760616
2025-02-17,setup_ny_fib_NDX100_20250217_SELL,SHORT,22160.2,22111.25,48.95000000000073,22125.0,2025-02-17 15:04:00+00:00,22135.725,22148.6478,22080.9989,2025-02-17 15:29:00+00:00,22148.6478,SL,25,-1.0,-1.1371993685578947
2025-02-18,setup_ny_fib_NDX100_20250218_SELL,SHORT,22186.0,22086.0,100.0,22107.25,2025-02-18 16:50:00+00:00,22136.0,22162.4,22024.2,2025-02-18 21:00:00+00:00,22162.4,SL,250,-1.0,-1.0671590909090871
2025-02-19,setup_ny_fib_NDX100_20250219_SELL,SHORT,22146.75,22080.75,66.0,22094.38,2025-02-19 15:44:00+00:00,22113.75,22131.174,22039.962,2025-02-19 15:47:00+00:00,22131.174,SL,3,-1.0,-1.101756198347113
2025-02-20,setup_ny_fib_NDX100_20250220_SELL,SHORT,22144.75,21922.63,222.11999999999898,21900.0,2025-02-20 19:20:00+00:00,22033.690000000002,22092.32968,21785.35984,2025-02-20 23:32:00+00:00,22092.32968,SL,191,-1.0,-1.0302354992387426
2025-02-26,setup_ny_fib_NDX100_20250226_BUY,LONG,21251.5,21128.88,122.61999999999898,21235.88,2025-02-26 17:57:00+00:00,21190.190000000002,21157.818320000002,21327.27916,2025-02-26 18:02:00+00:00,21157.818320000002,SL,5,-1.0,-1.0547700953425954
2025-02-28,setup_ny_fib_NDX100_20250228_BUY,LONG,20591.38,20413.25,178.13000000000102,20570.0,2025-02-28 17:58:00+00:00,20502.315000000002,20455.28868,20701.464340000002,2025-02-28 18:16:00+00:00,20455.28868,SL,18,-1.0,-1.0377022909723739
2025-03-03,setup_ny_fib_NDX100_20250303_SELL,SHORT,21077.63,20782.38,295.25,20780.75,2025-03-03 15:30:00+00:00,20930.005,21007.951,20599.915500000003,2025-03-03 19:52:00+00:00,20599.915500000003,TP,262,4.234848484848467,4.21210196802913
2025-03-04,setup_ny_fib_NDX100_20250304_SELL,SHORT,20388.0,20189.63,198.36999999999898,20165.38,2025-03-04 16:58:00+00:00,20288.815000000002,20341.18468,20067.037340000003,2025-03-04 17:26:00+00:00,20341.18468,SL,28,-1.0,-1.0338554675147935
2025-03-05,setup_ny_fib_NDX100_20250305_BUY,LONG,20414.25,20230.5,183.75,20414.25,2025-03-05 15:20:00+00:00,20322.375,20273.865,20527.8075,2025-03-05 15:21:00+00:00,20273.865,SL,1,-1.0,-1.036549165120595
2025-03-06,setup_ny_fib_NDX100_20250306_BUY,LONG,20308.0,20194.13,113.86999999999898,20260.63,2025-03-06 16:51:00+00:00,20251.065000000002,20221.00332,20378.37166,2025-03-06 16:59:00+00:00,20221.00332,SL,8,-1.0,-1.058978739711149
2025-03-07,setup_ny_fib_NDX100_20250307_SELL,SHORT,20206.38,19990.75,215.63000000000102,20064.75,2025-03-07 15:01:00+00:00,20098.565000000002,20155.49132,19857.49066,2025-03-07 15:08:00+00:00,20155.49132,SL,7,-1.0,-1.0311455228442667
2025-03-10,setup_ny_fib_NDX100_20250310_BUY,LONG,19891.45,19834.95,56.5,19884.95,2025-03-10 14:05:00+00:00,19863.2,19848.284,19926.367000000002,2025-03-10 14:27:00+00:00,19848.284,SL,22,-1.0,-1.118865647626701
2025-03-11,setup_ny_fib_NDX100_20250311_SELL,SHORT,19471.33,19410.83,60.5,19420.7,2025-03-11 14:05:00+00:00,19441.08,19457.052000000003,19373.441000000003,2025-03-11 14:32:00+00:00,19373.441000000003,TP,27,4.234848484848019,4.123841723014822
2025-03-12,setup_ny_fib_NDX100_20250312_BUY,LONG,19759.83,19566.2,193.63000000000102,19683.2,2025-03-12 14:12:00+00:00,19663.015,19611.89668,19879.49334,2025-03-12 14:48:00+00:00,19611.89668,SL,36,-1.0,-1.0346842384491524
2025-03-13,setup_ny_fib_NDX100_20250313_BUY,LONG,19573.2,19490.95,82.25,19554.95,2025-03-13 14:14:00+00:00,19532.075,19510.361,19624.0305,2025-03-13 14:33:00+00:00,19510.361,SL,19,-1.0,-1.0816523901630286
2025-03-14,setup_ny_fib_NDX100_20250314_SELL,SHORT,19521.33,19476.7,44.63000000000102,19475.2,2025-03-14 14:32:00+00:00,19499.015,19510.79732,19449.11866,2025-03-14 14:33:00+00:00,19510.79732,SL,1,-1.0,-1.150479701790453
2025-03-17,setup_ny_fib_NDX100_20250317_BUY,LONG,19767.77,19651.92,115.85000000000218,19724.15,2025-03-17 14:05:00+00:00,19709.845,19679.260599999998,19839.3653,2025-03-17 14:28:00+00:00,19679.260599999998,SL,23,-1.0,-1.0579707301761618
2025-03-19,setup_ny_fib_NDX100_20250319_BUY,LONG,19559.07,19529.67,29.400000000001455,19549.9,2025-03-19 14:04:00+00:00,19544.37,19536.608399999997,19577.2392,2025-03-19 14:11:00+00:00,19536.608399999997,SL,7,-1.0,-1.2284322820036624
2025-03-20,setup_ny_fib_NDX100_20250320_SELL,SHORT,19647.73,19611.7,36.029999999998836,19599.35,2025-03-20 14:33:00+00:00,19629.715,19639.22692,19589.43346,2025-03-20 14:33:00+00:00,19639.22692,SL,0,-1.0,-1.1863976988872746
2025-03-21,setup_ny_fib_NDX100_20250321_SELL,SHORT,19592.65,19467.15,125.5,19471.27,2025-03-21 14:52:00+00:00,19529.9,19563.032000000003,19389.591,2025-03-21 15:24:00+00:00,19563.032000000003,SL,32,-1.0,-1.053513219847879
2025-03-24,setup_ny_fib_NDX100_20250324_BUY,LONG,20073.15,20056.57,16.580000000001746,20068.42,2025-03-24 14:23:00+00:00,20064.86,20060.48288,20083.396440000004,2025-03-24 14:25:00+00:00,20060.48288,SL,2,-1.0,-1.405060861936522
2025-03-25,setup_ny_fib_NDX100_20250325_SELL,SHORT,20246.4,20204.15,42.25,20208.02,2025-03-25 14:08:00+00:00,20225.275,20236.429,20178.039500000003,2025-03-25 14:43:00+00:00,20178.039500000003,TP,35,4.234848484848903,4.075892056661686
2025-03-26,setup_ny_fib_NDX100_20250326_BUY,LONG,20283.27,20249.15,34.11999999999898,20280.4,2025-03-26 14:16:00+00:00,20266.21,20257.20232,20304.35616,2025-03-26 14:19:00+00:00,20257.20232,SL,3,-1.0,-1.1968320366620746
2025-03-27,setup_ny_fib_NDX100_20250327_SELL,SHORT,19908.9,19856.93,51.970000000001164,19871.68,2025-03-27 14:07:00+00:00,19882.915,19896.63508,19824.81254,2025-03-27 14:26:00+00:00,19824.81254,TP,19,4.234848484848887,4.105621833109239
2025-03-28,setup_ny_fib_NDX100_20250328_SELL,SHORT,19747.52,19675.65,71.86999999999898,19672.77,2025-03-28 14:08:00+00:00,19711.585,19730.558680000002,19631.234340000003,2025-03-28 14:12:00+00:00,19730.558680000002,SL,4,-1.0,-1.0934452357159887
2025-03-31,setup_ny_fib_NDX100_20250331_BUY,LONG,19011.15,18795.52,215.63000000000102,18935.34,2025-03-31 14:23:00+00:00,18903.335,18846.40868,19144.409340000002,2025-03-31 18:09:00+00:00,19144.409340000002,TP,226,4.234848484848634,4.203702962004367
2025-04-01,setup_ny_fib_NDX100_20250401_SELL,SHORT,19286.02,19165.9,120.11999999999898,19221.52,2025-04-01 14:01:00+00:00,19225.96,19257.67168,19091.66584,2025-04-01 14:39:00+00:00,19257.67168,SL,38,-1.0,-1.0559099990918166
2025-04-03,setup_ny_fib_NDX100_20250403_SELL,SHORT,18903.07,18743.7,159.36999999999898,18808.45,2025-04-03 14:01:00+00:00,18823.385000000002,18865.45868,18645.20934,2025-04-03 14:47:00+00:00,18645.20934,TP,46,4.234848484848736,4.192708125365085
2025-04-04,setup_ny_fib_NDX100_20250404_BUY,LONG,18090.27,17850.9,239.36999999999898,18022.97,2025-04-04 14:01:00+00:00,17970.585,17907.391320000002,18238.20066,2025-04-04 14:09:00+00:00,17907.391320000002,SL,8,-1.0,-1.0280566031286689
2025-04-08,setup_ny_fib_NDX100_20250408_BUY,LONG,18131.27,17927.52,203.75,18129.65,2025-04-08 14:55:00+00:00,18029.395,17975.605,18257.1875,2025-04-08 15:00:00+00:00,17975.605,SL,5,-1.0,-1.0329615170105961
2025-04-09,setup_ny_fib_NDX100_20250409_BUY,LONG,17412.91,17063.02,349.8899999999994,17396.64,2025-04-09 14:07:00+00:00,17237.965,17145.59404,17629.14202,2025-04-09 14:52:00+00:00,17145.59404,SL,45,-1.0,-1.0191943441964877
2025-04-10,setup_ny_fib_NDX100_20250410_SELL,SHORT,18719.87,18509.15,210.71999999999753,18498.12,2025-04-10 14:36:00+00:00,18614.510000000002,18670.14008,18378.925040000002,2025-04-10 15:22:00+00:00,18378.925040000002,TP,46,4.2348484848485635,4.2029772382136485
2025-04-11,setup_ny_fib_NDX100_20250411_BUY,LONG,18509.62,18216.85,292.77000000000044,18384.12,2025-04-11 14:01:00+00:00,18363.235,18285.94372,18690.55186,2025-04-11 14:19:00+00:00,18285.94372,SL,18,-1.0,-1.0229391983157734
2025-04-14,setup_ny_fib_NDX100_20250414_SELL,SHORT,19115.5,18852.12,263.380000000001,18911.0,2025-04-14 14:03:00+00:00,18983.809999999998,19053.34232,18689.35116,2025-04-14 15:48:00+00:00,18689.35116,TP,105,4.2348484848483485,4.209349551402723
2025-04-15,setup_ny_fib_NDX100_20250415_BUY,LONG,18981.37,18833.0,148.36999999999898,18938.92,2025-04-15 14:17:00+00:00,18907.184999999998,18868.01532,19073.06266,2025-04-15 14:19:00+00:00,18868.01532,SL,2,-1.0,-1.0452646026212122
2025-04-16,setup_ny_fib_NDX100_20250416_SELL,SHORT,18544.75,18390.0,154.75,18400.37,2025-04-16 14:08:00+00:00,18467.375,18508.229,18294.3645,2025-04-16 14:41:00+00:00,18508.229,SL,33,-1.0,-1.043398443236893
2025-04-17,setup_ny_fib_NDX100_20250417_BUY,LONG,18390.3,18258.3,132.0,18344.55,2025-04-17 14:03:00+00:00,18324.3,18289.451999999997,18471.876,2025-04-17 14:06:00+00:00,18289.451999999997,SL,3,-1.0,-1.0508780991735511
2025-04-23,setup_ny_fib_NDX100_20250423_BUY,LONG,19007.16,18805.75,201.40999999999985,18933.2,2025-04-23 14:02:00+00:00,18906.455,18853.28276,19131.63138,2025-04-23 15:23:00+00:00,18853.28276,SL,81,-1.0,-1.0333444669624579
2025-04-25,setup_ny_fib_NDX100_20250425_BUY,LONG,19251.75,19124.62,127.13000000000102,19205.62,2025-04-25 14:04:00+00:00,19188.184999999998,19154.62268,19330.31634,2025-04-25 14:22:00+00:00,19154.62268,SL,18,-1.0,-1.052827098960982
2025-04-28,setup_ny_fib_NDX100_20250428_SELL,SHORT,19518.04,19350.39,167.65000000000146,19342.54,2025-04-28 14:24:00+00:00,19434.215,19478.4746,19246.7823,2025-04-28 15:23:00+00:00,19246.7823,TP,59,4.234848484848395,4.194789379027286
2025-04-30,setup_ny_fib_NDX100_20250430_SELL,SHORT,19200.0,19005.87,194.13000000000102,19067.25,2025-04-30 14:09:00+00:00,19102.934999999998,19154.18532,18885.89766,2025-04-30 14:14:00+00:00,19154.18532,SL,5,-1.0,-1.034594905944
2025-05-01,setup_ny_fib_NDX100_20250501_SELL,SHORT,19892.45,19768.85,123.60000000000218,19806.76,2025-05-01 14:05:00+00:00,19830.65,19863.2804,19692.4652,2025-05-01 14:22:00+00:00,19863.2804,SL,17,-1.0,-1.054335834068847
2025-05-02,setup_ny_fib_NDX100_20250502_SELL,SHORT,20034.77,19932.47,102.29999999999927,19980.6,2025-05-02 14:01:00+00:00,19983.620000000003,20010.6272,19869.248600000003,2025-05-02 14:02:00+00:00,20010.6272,SL,1,-1.0,-1.065649160223949
2025-05-05,setup_ny_fib_NDX100_20250505_BUY,LONG,19980.97,19896.32,84.65000000000146,20002.35,2025-05-05 14:33:00+00:00,19938.645,19916.2974,20033.283700000004,2025-05-05 15:22:00+00:00,20033.283700000004,TP,49,4.234848484848443,4.155511106338002
2025-05-06,setup_ny_fib_NDX100_20250506_SELL,SHORT,19773.9,19659.27,114.63000000000102,19660.27,2025-05-06 14:05:00+00:00,19716.585,19746.84732,19588.42866,2025-05-06 14:12:00+00:00,19746.84732,SL,7,-1.0,-1.0585877090718723
2025-05-07,setup_ny_fib_NDX100_20250507_BUY,LONG,19860.72,19774.52,86.20000000000073,19842.0,2025-05-07 14:51:00+00:00,19817.620000000003,19794.8632,19913.9916,2025-05-07 14:53:00+00:00,19794.8632,SL,2,-1.0,-1.0779107783168012
2025-05-08,setup_ny_fib_NDX100_20250508_SELL,SHORT,20091.97,19979.35,112.62000000000262,20020.47,2025-05-08 14:01:00+00:00,20035.66,20065.39168,19909.750839999997,2025-05-08 14:55:00+00:00,19909.750839999997,TP,54,4.234848484848471,4.175215124069667
2025-05-09,setup_ny_fib_NDX100_20250509_BUY,LONG,20198.47,20123.85,74.62000000000262,20173.45,2025-05-09 14:05:00+00:00,20161.16,20141.46032,20244.585160000002,2025-05-09 14:19:00+00:00,20141.46032,SL,14,-1.0,-1.0900014619526743
2025-05-12,setup_ny_fib_NDX100_20250512_SELL,SHORT,20842.27,20671.4,170.86999999999898,20696.22,2025-05-12 14:15:00+00:00,20756.835,20801.94468,20565.802340000002,2025-05-12 17:04:00+00:00,20801.94468,SL,169,-1.0,-1.0393042025569665
2025-05-14,setup_ny_fib_NDX100_20250514_SELL,SHORT,21325.23,21197.45,127.77999999999884,21236.73,2025-05-14 14:06:00+00:00,21261.34,21295.07392,21118.48196,2025-05-14 15:25:00+00:00,21295.07392,SL,79,-1.0,-1.0525583744788647
2025-05-15,setup_ny_fib_NDX100_20250515_BUY,LONG,21253.6,21164.23,89.36999999999898,21228.85,2025-05-15 14:10:00+00:00,21208.915,21185.32132,21308.83066,2025-05-15 14:33:00+00:00,21185.32132,SL,23,-1.0,-1.0751472428209532
2025-05-16,setup_ny_fib_NDX100_20250516_SELL,SHORT,21391.23,21312.83,78.39999999999782,21332.1,2025-05-16 14:02:00+00:00,21352.03,21372.7276,21264.378800000002,2025-05-16 14:18:00+00:00,21372.7276,SL,16,-1.0,-1.0856621057513935
2025-05-20,setup_ny_fib_NDX100_20250520_SELL,SHORT,21365.81,21283.93,81.88000000000102,21320.56,2025-05-20 14:02:00+00:00,21324.870000000003,21346.48632,21233.32816,2025-05-20 14:20:00+00:00,21346.48632,SL,18,-1.0,-1.0820213616378835
2025-05-21,setup_ny_fib_NDX100_20250521_BUY,LONG,21335.06,21207.45,127.61000000000058,21295.01,2025-05-21 17:20:00+00:00,21271.255,21237.56596,21413.922980000003,2025-05-21 17:22:00+00:00,21237.56596,SL,2,-1.0,-1.052628391904309
2025-05-22,setup_ny_fib_NDX100_20250522_BUY,LONG,21223.32,21044.45,178.86999999999898,21220.82,2025-05-22 14:54:00+00:00,21133.885000000002,21086.66332,21333.86166,2025-05-22 22:51:00+00:00,21086.66332,SL,416,-1.0,-1.0375463134729621
2025-05-23,setup_ny_fib_NDX100_20250523_BUY,LONG,20897.6,20766.25,131.34999999999854,20835.1,2025-05-23 14:01:00+00:00,20831.925,20797.2486,20978.774299999997,2025-05-23 17:12:00+00:00,20978.774299999997,TP,191,4.234848484848394,4.183718609774857
2025-05-26,setup_ny_fib_NDX100_20250526_SELL,SHORT,21252.85,21203.73,49.11999999999898,21219.65,2025-05-26 16:11:00+00:00,21228.43,21241.25768,21173.37384,2025-05-26 23:05:00+00:00,21173.37384,TP,114,4.245644556312994,4.10892002270326
2025-05-28,setup_ny_fib_NDX100_20250528_SELL,SHORT,21511.35,21401.6,109.75,21434.23,2025-05-28 19:08:00+00:00,21456.475,21485.448999999997,21333.7745,2025-05-28 19:50:00+00:00,21333.7745,TP,42,4.234848484848693,4.173655691309655
2025-05-30,setup_ny_fib_NDX100_20250530_SELL,SHORT,21341.98,21188.18,153.79999999999927,21254.38,2025-05-30 14:01:00+00:00,21265.08,21305.6832,21093.1316,2025-05-30 14:09:00+00:00,21305.6832,SL,8,-1.0,-1.0436665090436246
2025-06-02,setup_ny_fib_NDX100_20250602_SELL,SHORT,21411.6,21241.73,169.86999999999898,21197.6,2025-06-02 14:26:00+00:00,21326.665,21371.51068,21136.75034,2025-06-02 14:35:00+00:00,21371.51068,SL,9,-1.0,-1.039535580684696
2025-06-04,setup_ny_fib_NDX100_20250604_SELL,SHORT,21754.1,21678.85,75.25,21686.85,2025-06-04 14:35:00+00:00,21716.475,21736.341,21632.3455,2025-06-04 15:06:00+00:00,21736.341,SL,31,-1.0,-1.0892479613409765
